,WDPAID,1996_ext,gain_2007,loss_2007,gain_2008,loss_2008,gain_2009,loss_2009,gain_2010,loss_2010,gain_2015,loss_2015,gain_2016,loss_2016,gain_2017,loss_2017,gain_2018,loss_2018,gain_2019,loss_2019,gain_2020,loss_2020,2007_ext,2008_ext,2009_ext,2010_ext,2015_ext,2016_ext,2017_ext,2018_ext,2019_ext,2020_ext
880,902273,385.6617958390734,8.484276233782476,3.7742577818362424,11.437543736903722,5.09308364228551,13.312645820409104,4.638375475540651,11.718786595715157,5.184137576397333,7.8280503226233,7.321502328775969,4.87483441262956,10.504489035600814,2.5313470555561,13.550487420164954,4.312686996501808,12.413371267875885,8.156535058968737,12.005195959404306,8.625293368816992,20.919551544145893,390.37181429101963,392.0062559336916,394.33606618394185,392.1964448583912,386.16834383292075,380.03214121610216,374.6426554744646,377.5611115676993,381.81313493863786,373.3675376637445
881,902279,0.05835552862825058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0933860599513695,0.0,0.14007908992739906,0.0,0.14007908992739906,0.0,0.14007908992739906,0.0,0.05835552862825058,0.05835552862825058,0.05835552862825058,0.05835552862825058,0.05835552862825058,0.05835552862825058,0.15174158857962008,0.19843461855564964,0.19843461855564964,0.19843461855564964
882,145541,31889.32561686327,213.86821757717158,215.09146468758016,354.80140384493325,289.1813371076619,409.1735924184097,261.56647973759254,350.4598614875487,229.20558331804196,225.6030391936471,214.71978161611833,201.44659739642867,224.55491603873224,215.1974459867983,230.7532365235222,201.9596338001358,199.3787981401402,232.5441426919905,242.0242153698964,246.93169997974854,312.1987688898365,31888.10236975286,31954.94568360054,32036.932729544085,32010.579895032777,31900.2088744408,31866.217298220967,31873.769826326545,31891.906452523264,31879.845544185362,31824.05854795318
883,903099,905.4189232722886,2.4483663819108363,3.4715622581631003,5.932529087722094,11.282676254306374,5.69710461441935,13.475238961310462,4.425845686947637,12.470321548597669,4.472917458350464,11.099926394724957,4.472921038268802,10.825843739415522,4.56708899942039,9.044357745918818,6.262047439107713,6.394991130473425,9.840439247116748,7.080141348964607,11.39429804918273,7.2628131784223635,904.3957273960364,900.0687761057043,897.6407889253975,897.3744474106385,898.791914335914,899.0660005711419,900.9416545257902,905.2859795809229,908.1792211704407,909.5504081430489
884,109073,7645.577873969931,211.41208952659858,418.691190249703,386.4479326228677,534.7215759993621,500.10603750503765,392.0582036805945,498.9355837900217,312.0327719726274,397.52841491589237,345.83394257524947,286.24461357357177,352.3830139266581,292.2440469406919,349.8851170541436,271.97015745097383,433.40110630933543,256.30877049320867,588.3801007820593,449.66168406198074,757.3092133962518,7438.298773246826,7497.304230593436,7753.625707794374,7832.4806857873255,7697.272346310574,7579.439473616844,7587.936803856479,7484.146925111569,7313.50654368108,7337.93034463566
885,903120,2139.5329367680242,8.620913155194934,11.472416612432596,19.927409342522616,21.069571820259966,21.906721156450516,20.383549404816293,18.986002813030183,17.504392360303676,15.59470945907258,19.378388096690745,15.029427612519097,24.132394536644988,15.6887819376422,21.390621626431102,15.546457694711375,20.11190934432541,17.053131085932637,26.785499490048842,18.419030842875188,30.167718939865455,2136.681433310787,2138.3907742902866,2141.0561085196587,2141.0145472207505,2135.749258130406,2130.4299698438986,2133.831097079235,2134.9674851184104,2129.800568363908,2127.7842486710338
886,903125,2886.576152529355,50.973777990977965,59.60694625645587,64.29580416826485,101.63402374915049,62.210849468133574,108.75677872482039,63.52437985939877,102.12076319801034,60.66888861002195,89.55078855226067,67.46524494602988,82.91349300517642,68.86979536236748,74.47339075587516,73.12923495493399,58.99957013263216,75.03234029148513,44.711875942634805,77.75131428281782,41.809665766020636,2877.942984263877,2849.2379329484697,2840.030223272668,2847.9797691907434,2857.6942525871164,2871.1279044702087,2880.972557135847,2900.705817351657,2916.8966168782054,2922.5178010461523
887,902284,46890.731138025214,42.828068349875636,952.0064007836746,77.04244409155447,1617.4858008533954,73.49077159034783,1696.5154958684955,73.67756133722898,1769.8272829120638,65.3882350234523,1859.8746697455338,72.63819451223416,1861.225542116682,95.42069774646801,1650.1630524602558,127.31682125550856,1473.155716897562,152.69532402395436,1472.231005231871,154.06018293193216,1671.6121212544456,45981.55280559141,45350.287781263374,45267.706413747066,45194.58141645038,45096.24470330313,45102.14379042076,45335.988783311426,45544.89224238316,45571.195456817295,45373.1791997027
888,555542754,1108.1811034279533,5.3693277375320285,75.72313964359033,9.120307156944227,115.87265423060498,8.994452473163117,117.52657196222862,9.548707236212126,110.14170907238594,9.548432781345113,98.46050317092403,8.65263334060877,96.931081093393,9.761899568827591,89.9483132297315,10.358810825053673,99.10677275725973,11.12614033770223,103.60087257155699,12.23434517275391,111.3635324151277,1037.8272915218952,1001.4287563542925,999.6489839388878,1007.5881015917795,1019.2690330383743,1019.9026556751691,1027.9946897670493,1019.4331414957472,1015.7063711940986,1009.0519161855796
889,555621977,6.822585162139671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13698902459938886,0.0,0.36530417226873724,6.822585162139671,6.822585162139671,6.822585162139671,6.822585162139671,6.822585162139671,6.822585162139671,6.822585162139671,6.822585162139671,6.685596137540282,6.457280989870934
890,107746,594.1297699244897,1.0372729332513189,5.250611385743822,2.119653665769217,10.851337069361069,2.705943964326805,13.73924420399792,2.8863498619941184,16.671075294594075,1.8942039395923014,12.076668368632092,0.7666779728481659,12.951840565887204,0.9019847050386672,17.1524087388168,1.082386187807381,17.458707344285394,1.4431781527181888,14.002029389709797,1.7588444224631816,11.420355262003685,589.9164314719972,585.3980865208978,583.0964696848185,580.3450444918897,583.9473054954499,581.9446073314506,577.8793458907115,577.7534487680117,581.570918687498,584.4682590849492
