,WDPAID,1996_ext,gain_2007,loss_2007,gain_2008,loss_2008,gain_2009,loss_2009,gain_2010,loss_2010,gain_2015,loss_2015,gain_2016,loss_2016,gain_2017,loss_2017,gain_2018,loss_2018,gain_2019,loss_2019,gain_2020,loss_2020
704,107837,4.3040177976993155,0.4530672685237505,1.925422382520402,0.5663344037095293,2.831528168237894,0.2265335071136389,2.8315282530412444,0.5663207467660141,2.831532069040577,2.605152580628505,1.2458845413835282,2.5485257567578676,1.0759928723179404,2.718428706653696,0.4530480148737053,2.718407839558564,0.3964170338662953,2.9449416011832126,0.3397947890005315,2.1520646182247063,0.5096991800207583
705,555544155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706,555544144,0.36094795500840093,0.0,0.0601580147366411,0.0,0.0601580147366411,0.0,0.0601580147366411,0.0,0.0601580147366411,0.0,0.0601580147366411,0.0,0.0,0.0,0.0601580147366411,0.0,0.0601580147366411,0.12031612952833548,0.06015798138377968,0.12031612952833548,0.06015798138377968
707,555547873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708,555547872,24.57590252765408,0.1207658891260178,0.24153258004955763,0.1811489272520643,0.48306494638176156,0.1811489272520643,0.6642146487621617,0.1811489272520643,0.42268233588696225,0.24153338188249213,1.0265111666650009,0.24153338188249213,1.0265114339987154,0.06038325194344071,0.6038301137328664,0.06038325194344071,0.603830354321258,0.12076661077433096,0.7245959493779762,0.3622983890086603,0.6642131517933997
709,555544149,9.988302089387656,1.08303353921528,0.12033592827105236,1.6847171176833589,0.12033592827105236,1.7448847675012025,0.1805043059962771,1.5042103305117436,0.36101188595263345,1.0228649629936974,0.7220265820997702,0.48135068865105113,1.0228690986876419,0.24067869964384792,1.0830360229783005,0.18051012347258796,1.1432046322208098,0.5415181068094712,1.2635462806640623,0.7220220159348658,1.3838856471513925
710,555544151,9.446806698689283,0.12034154695524266,0.3008539168872699,0.12034154695524266,0.3610249049395481,0.12034154695524266,0.30085441206342606,0.12034148093546322,0.24068385318518237,0.060170624919212296,0.1805129641559516,0.12034161297149046,0.24068349002033274,0.12034161297149046,0.4813673432037493,0.12034161297149046,0.782221062054636,0.24068365508964598,0.6618789538416561,0.30085461013424164,0.7220491165976921
711,555544159,0.6619164695841577,0.0,0.0,0.0,0.0,0.12034843704445286,0.0,0.12034843704445286,0.0,0.12034843704445286,0.0,0.12034843704445286,0.0,0.12034843704445286,0.0,0.12034843704445286,0.0,0.12034843704445286,0.0,0.0,0.06017425144250143
712,555547869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713,555544150,3.1892105319848922,0.06017336228517117,0.12034787731060234,0.06017336228517117,0.18052133842281742,0.12034718569522945,0.12034781144444763,0.24069420674052314,0.1805209762026709,0.12034702104529368,0.4212156439568337,0.0,0.6017365542898183,0.0,0.601737015427066,0.0,0.541563587256316,0.30086723967461365,0.4212171260455256,0.30086723967461365,0.4813912787245531
714,555547876,0.1198584512883958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715,555544152,0.24065611505661533,0.0,0.0,0.0,0.06016390428701425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
716,555547883,44.61039520445391,1.6254888488811394,0.7826406400860588,1.8663010395384905,2.167312769377537,2.9499551102024935,1.8060914466257287,3.551982453169243,2.1673115801425027,3.7325911540553762,1.926500353849681,3.6723880824137294,2.4683301208458124,3.6121862961159694,2.408130134275219,3.4917801847320558,2.227521208053105,2.8295449506663655,1.9867040991586429,2.167313218128415,2.70914099251105
717,555547890,0.24075173917702836,0.0,0.0,0.18056377183225292,0.0,0.18056377183225292,0.0,0.18056377183225292,0.0,0.12037583703777507,0.0,0.06018793479447786,0.0,0.12037583703777507,0.0,0.12037593468866781,0.0,0.12037593468866781,0.0,0.12037593468866781,0.0
718,555547891,0.9630066962589294,0.4815035434528857,0.0,0.4815035434528857,0.24075157640169725,0.36112760876421796,0.3009392833193658,0.12037593468955084,0.2407512834234098,0.12037593468955084,0.12037583703777507,0.12037593468955084,0.12037583703777507,0.4213154784572176,0.12037590213925328,0.8426314126177179,0.0,1.5648871183979685,0.0,1.5648871183979685,0.0
719,555547897,1.203838442403139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720,555547898,5049.961545642328,82.32784020093794,77.93541997707425,119.15394048875028,120.6086197809628,131.63103482867604,166.17876413611575,122.10840383084792,188.8406460085534,109.75385960618584,208.30674041850287,88.05589656971144,194.91896965668863,79.79712273712009,230.6645686204909,88.89634403302222,219.4537222829165,153.86724290404078,197.457089814936,190.70015727595904,200.4691990948204
721,555643706,1.162221229730649,0.0,0.17433227139508115,0.0,0.34866536351986044,0.0,0.4067763258424246,0.0,0.5811093495820812,0.05811109911084734,0.5229982504712337,0.1743329553072929,0.6392212009962753,0.11622144585221068,0.6392212009962753,0.11622144585221068,0.581110238673711,0.8716647081968647,0.0,0.9878861540662535,0.0
722,555547593,16.441288227536322,1.5686011567802314,0.3485765336318111,3.4276747915282755,0.9876365865924236,2.7886171386377168,0.8714450030815651,2.962904342462823,1.452406692335835,1.6847864993638997,1.9752759845954009,1.103827827328263,1.9171822846504674,1.1038274157816637,1.8590863900665686,1.1038265241401597,1.0457335100037473,1.2200203021972384,0.9876384381884399,1.2200196849344465,1.0457380360777266
723,555643708,1317.3962126551164,19.56260087823068,34.968543464138506,22.96686906518091,52.56811830167424,24.697903650957358,49.91375319575458,23.890173015985546,54.241230206649824,23.42850110808493,63.30049084834595,23.8901617043228,68.66712946234743,23.13994456179338,72.53355113302723,27.41026264522263,69.01188632266914,30.353445322263468,70.62663896754533,30.58429687205464,82.11014303530831
724,555643719,198.51139257364434,0.7512839168860546,1.9071099701557732,0.7512839168860546,2.8317686443486227,0.6934925238265403,3.871994849764014,0.6357015645139338,4.2765220214231485,0.6357015645139338,8.264059894295432,0.6934929575734481,37.10168776960698,0.7512839168860546,51.49164009921996,0.6934929575734481,57.15517442342032,0.6357017813835396,70.21587830331194,0.5779106051936311,105.98840757056436
725,555645479,11.990034160543225,0.8435297979432259,1.0844969918308378,1.5063079085208682,1.8075011363190423,2.1690833619666896,1.6869978610025653,1.9280648981151423,1.626744708002425,1.9280596432869515,0.6627477529528748,1.3255361542221644,0.4217526859000435,1.1447722743824005,0.7230174570396649,1.9279715011700185,0.7230174570396649,3.3137109962066584,0.24100996599129315,3.193207995289405,0.3012612356145891
726,555645452,3.3873781109846868,0.22965306756501494,0.4018922169555573,0.2870661429033315,0.6315452845188712,0.2870661429033315,0.6315445949281271,0.2870661429033315,0.9186111975532338,0.22965306756501494,1.0908504235673329,0.22965306756501494,1.0908504235673329,0.22965306756501494,1.148263805393071,0.2870661429033315,1.033437501472727,0.2870661429033315,0.7463715118156584,0.2870661429033315,0.7463715118156584
727,555645461,44.1990332438122,0.30149484630625245,0.0,1.0853813644236778,0.0,1.2059793264518894,0.0,1.1456803160565296,0.0,0.9044843332393675,0.0,0.6632885267123818,0.0,0.5426905646841702,0.12059802078983511,0.12059784449700539,0.9647836962203866,0.0,1.326577288477448,0.0,1.145680433585083
728,555583353,22.91268539789551,0.06029680434726181,0.0,0.06029680434726181,0.0,0.060296509831673506,0.060296745451218735,0.060296509831673506,0.0,0.12059331417893532,0.0,0.12059331417893532,0.0,0.06029680434726181,0.12059301966334701,0.060296509831673506,0.24118636331550708,0.060296509831673506,0.24118659893505232,0.060296509831673506,0.1808900891033788
729,555583345,76.15070560534951,0.06029388474709092,0.06029332342848271,0.12058711951713819,0.24117474138255732,0.12058649909379063,0.3617624222687082,0.12058649909379063,0.30146915790782475,0.12058649909379063,0.0,0.1808797929703458,0.0,0.18088094522492715,0.18088014747498157,0.4220561002433882,0.361759644895102,0.602935952320242,0.24117264352377366,0.6632292166439854,0.1808795269773537
730,555583350,74.77000546271469,0.0,0.12059752106709079,0.0,0.30149352374390864,0.0,0.18089617882903614,0.06029833440277883,0.1205978444262573,0.12059752106709079,0.060298657761945346,0.06029833440277883,0.18089717796058047,0.12059752106709079,0.12059852019863512,0.12059752106709079,0.06029921603937543,0.12059752106709079,0.06029921603937543,0.12059752106709079,0.18089664861603993
731,555645462,0.24109836294168152,0.301375962874843,0.0,0.42192598693509054,0.0,0.24109923561087426,0.0,0.1205501143553023,0.0,0.1205501143553023,0.0,0.18082623995459374,0.0,0.3616512462189092,0.0,0.36165226906689574,0.0,0.060275884508354874,0.0,0.060275884508354874,0.06027459073542038
732,555645464,5.18411258853695,0.24112219802856047,0.0,0.48224322857106566,0.36168093195645856,0.30140225359439576,0.6630822574573718,0.3616824887751706,0.36168174029132294,0.4219623347709396,0.24112174902878752,0.36168171044759734,0.0,0.9644834333161554,0.0,0.904203258018226,0.0,0.783642997274486,0.1808412144585405,0.6028018426899499,0.1808412144585405
733,145500,837.526574342341,6.992278988030288,1.8686429765548869,11.15151303760694,4.942848596017893,13.08044090490808,7.293680089402572,11.75438590064135,6.4497141493858745,10.729649680412242,4.58107128640999,9.343225066742397,3.978351664903239,14.346246486520469,2.652291885039954,16.576637625291198,2.953683715963914,13.623044342915268,6.329228884014336,12.236635920051562,7.474547589406938
734,555583325,78.31711378328623,0.3014533898284009,0.0,0.6029062759051822,0.0,1.20581293722782,0.0,1.20581293722782,0.0,1.2058135593967236,0.0,1.1455231066223992,0.0,0.8440698056947242,0.0,0.6029059205366077,0.18087218800442398,0.12058087591094738,0.6029069575475633,0.18087132868527195,0.7234885149098922
735,220010,0.8437312574194757,0.3013394235407969,0.060265792240434164,0.36160718757387156,0.1807972248955532,0.602679182289166,0.1807972248955532,0.3013365459985881,0.0,0.24106735582941324,0.0,0.12053413302996502,0.0,0.18079722489378527,0.06026712740077609,0.24106307786045295,0.12053425480155218,0.3013288397364445,0.1808005934507954,0.3013288397364445,0.1808005934507954
736,555645468,61.05198215737806,0.0,0.18080750177321678,0.06026885449574954,0.3616138230521149,0.060268703111110405,0.18080632127889817,0.060268703111110405,0.12053752733435222,0.060268703111110405,0.12053810242801946,0.0,0.12053810242801946,0.18080689638494146,0.06026873338980627,0.5424194481066502,0.0,0.5424194481066502,0.0,0.5424194481066502,0.06026939929746085
737,555645501,14.59952830692696,1.1462442932853376,0.1809839894033334,1.4478884490520167,0.3016419078023347,1.2669044023703395,0.3619692868467366,1.025590415176012,0.3619692868467366,0.7842726993902558,0.4826270336840801,0.482632812083541,0.48262780319149257,0.5429578027571769,0.4826276326490023,0.6032929518690504,0.5429550687072213,0.6032906182941793,0.42229680818018306,0.4826299107883416,0.36196903019829096
738,555583317,4.760825211871081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
