,WDPAID,agb_tot,agb_avg,hchm_avg
0,305383,0.0,0.0,0.0
1,304976,161.04118773966206,102.927294921875,8.494487762451172
2,304437,7.687867544415348,99.156005859375,8.071028709411621
3,304209,255.42547703648873,119.46937779017857,9.998959132603236
4,555564325,336.7476781831283,95.27183759973404,7.585038854720745
5,26643,2051.4351005793837,94.70278591579861,7.485951741536458
6,304481,12.280911576824385,161.45594787597656,13.753291130065918
7,304118,0.0,0.0,0.0
8,305780,49.303886690669344,161.45594787597656,13.753291130065918
9,304271,82.90667886254334,153.65916224888392,13.113420758928571
10,304358,25.657469656958813,111.8360087076823,9.463911056518555
11,143103,4011.0138282666685,103.50188737623762,8.523586401608911
12,304008,18408.291007183027,95.34508005171043,7.5637764456543355
13,305070,109.32651912810594,118.5911153157552,10.102396011352539
14,303998,2706.6282491171764,99.32219410211268,8.044186014524648
15,304167,62.02157033936323,161.45594482421876,13.75329132080078
16,305069,302.5015475305415,109.38148328993056,9.141880459255642
17,305281,4396.023541531902,106.11715851113172,8.682753072820038
18,305553,10330.640822741017,97.50444162436548,7.822010684825961
19,304180,0.0,0.0,0.0
20,305027,168.5757962852378,108.74700927734375,9.101450347900391
21,305617,29.494583998678817,125.87312825520833,10.685231526692709
22,305666,65.33156153924926,83.662939453125,6.013750457763672
23,304235,37.506527306268026,161.4559529622396,13.753290812174479
24,304537,71.21224464001176,153.97368367513022,13.171733856201172
25,304357,68.70840050898505,148.5499471028646,12.72234853108724
26,26637,118.27084532611575,139.49109996448863,11.972349687056107
27,304722,509.86524116179004,161.455947503811,13.753291432450457
28,305753,12.435712231516035,161.45594787597656,13.753291130065918
29,304056,12.43328579619595,161.45594787597656,13.753291130065918
30,304777,261.33935133028405,161.45597330729166,13.753291538783483
31,305100,7.638742138652439,99.156005859375,8.071028709411621
32,305615,37.29157813658949,161.4559529622396,13.753290812174479
33,304778,86.24627733279254,159.81863839285714,13.630693708147321
34,304335,0.0,0.0,0.0
35,305164,0.0,0.0,0.0
36,304689,75.35650894945746,161.45594278971353,13.753290812174479
37,305249,7.718071993670856,99.156005859375,8.071028709411621
38,305052,9271.91626399232,96.58600719789132,7.670038302159368
39,305429,1190.567007917141,104.83021858946918,8.652076198630137
40,305427,808.9454307632622,103.90916015625,8.563773803710937
41,305086,79.56455506027913,102.35537109375,8.3158203125
42,305330,56.69256247361189,145.879736328125,12.522675323486329
43,305441,23.910201071870226,102.49619547526042,8.381446838378906
44,305692,10.806949918212016,139.0091552734375,12.008620262145996
45,305311,176.61988312763708,135.12950942095588,11.59372756060432
46,304642,12.39961065449397,161.45594787597656,13.753291130065918
47,26640,0.0,0.0,0.0
48,304577,33.7890407518336,146.6397705078125,12.57931900024414
49,26639,30.38453386796774,131.9820556640625,11.395907084147135
50,304149,148.75876729423038,161.45594278971353,13.753292083740234
51,305490,36.326079267370666,157.63557942708334,13.467231750488281
52,304913,0.0,0.0,0.0
53,305396,6.901743782778304,89.99301147460938,6.94093132019043
54,304273,0.0,0.0,0.0
55,304906,2753.1964391899546,87.37193962895377,6.529035507907542
56,555564559,53.767730329925435,117.009521484375,9.923848470052084
57,305556,557.455519804116,106.912353515625,8.761813893037683
58,305087,63.056648967266334,102.8065185546875,8.445104598999023
59,305709,582.2039231941761,90.37220400855655,6.942315237862723
60,555564561,835.6374881051225,103.8293712797619,8.540688941592261
61,304679,29.264152545404066,125.35396321614583,10.742616017659506
62,304256,121.39509547306992,119.9103534405048,10.113187349759615
63,555564565,8.454794030310424,108.584228515625,9.129676818847656
64,305148,1065.5593857379008,97.75359235491071,7.784238106863839
65,305689,221.17938162782534,98.03316945043103,7.874202333647629
66,305966,411.3451783380497,160.14938446969697,13.64356670957623
67,304816,48.555661559528744,155.72540283203125,13.324202537536621
68,305213,137.4633723911241,93.90182976973684,7.385127820466694
69,305612,351.578157558581,83.03333629261364,5.853062855113636
70,305537,5544.399974365725,94.79025493421052,7.382932000411184
71,305756,8028.424143705389,126.47294068567962,10.81715052336165
72,305430,88.15077251809046,93.89678955078125,7.387186686197917
73,305185,1782.5012503160374,100.49161102698238,8.16024390401294
74,305639,7.03124031220343,89.99301147460938,6.94093132019043
75,555564596,709.500719359369,114.71267361111111,9.675248511043595
76,305628,8.285536770682844,108.584228515625,9.129676818847656
77,304972,19.86733373415577,86.99624633789062,6.532037099202474
78,555544135,3660.1766120477378,93.24351269723866,7.3151918068910255
79,306174,4964.802494124251,98.02710218702866,7.831690263244721
80,300327,16125.248213961406,102.38329344401357,8.257511436621424
81,300328,2665.875173777673,107.83013254643963,8.87177628555534
82,555625734,28553.969646299098,5.145037897366727,4.119617635112351
83,555625731,166.2710552809536,4.4819350400807165,4.02041756146327
84,305527,0.0,0.0,0.0
85,304613,92.73696271236355,148.6810760498047,12.780762672424316
86,305958,201.14596213586674,161.45594787597656,13.753291130065918
87,304006,9668.107061730301,92.52395298753666,7.145781307276393
88,304473,7.590147725941432,99.156005859375,8.071028709411621
89,26636,105.69629437318648,125.40632768110795,10.46486455743963
90,304650,60.198630447132615,156.9665771484375,13.404356384277344
91,305871,89.55614550583734,117.7578369140625,9.977793884277343
92,26642,151.33480994771926,152.46888146033655,12.963030301607573
93,555624132,91354.82227802907,46.10428375599726,10.580503912497145
94,555624219,55527.54086862432,52.85615588637919,10.949734770704996
95,305347,8676.06604412635,89.55536067193675,6.793258244812253
96,305691,485.08453399569123,92.13552989130434,7.11292919214221
97,10466,627.1066780696156,96.54391084558823,7.6670302447150736
98,305426,606.8780450095489,109.3322100572183,9.040936537191902
99,305083,154.4005958817604,99.222314453125,8.05316619873047
100,305412,758.9261255728361,94.84202223557692,7.42785409780649
101,555564353,0.0,0.0,0.0
102,304389,603.7216431024883,101.02279502467105,8.193687840511924
103,305859,16.51341016603684,108.584228515625,9.129676818847656
104,303980,823.0300912891677,106.4117999690594,8.649343358408107
105,555637520,9294.01150906875,86.95611031002163,6.4676283964942325
106,305306,183.89051630906707,115.1545177641369,9.788481212797619
107,12795,18.25583044774569,13.588103230794271,6.322396850585937
108,12779,266.455695778064,38.541922433035715,9.963244945971997
109,555566342,0.0,0.0,0.0
110,220074,398.9534909424769,44.19354248046875,10.926943097795759
