,WDPAID,0-50,50-100,100-150,150-250,250-1500
123,2669,0.0,1.0,0.0,0.0,0.0
124,2670,0.0,0.8140989198408186,0.18590108015918136,0.0,0.0
125,2688,0.0,0.9956817587019104,0.004318241298089506,0.0,0.0
126,2710,0.0,0.9434050514499532,0.015434985968194575,0.0411599625818522,0.0
127,2849,0.971830985915493,0.028169014084507043,0.0,0.0,0.0
128,2850,0.654945054945055,0.34505494505494505,0.0,0.0,0.0
129,2851,0.8682411435674332,0.13175885643256682,0.0,0.0,0.0
130,2854,0.7386091127098321,0.26139088729016785,0.0,0.0,0.0
131,2860,1.0,0.0,0.0,0.0,0.0
132,2861,1.0,0.0,0.0,0.0,0.0
133,3038,0.5234773640212789,0.18490120508088156,0.12206872218000217,0.16955270871783737,0.0
134,3044,0.8447157776302768,0.1552842223697232,0.0,0.0,0.0
135,3217,0.8229166666666666,0.17708333333333334,0.0,0.0,0.0
136,3311,0.8567354102676612,0.14326458973233874,0.0,0.0,0.0
137,3317,0.20588235294117646,0.08823529411764706,0.029411764705882353,0.5,0.17647058823529413
138,3406,0.0,0.023148148148148147,0.2916666666666667,0.6180555555555556,0.06712962962962964
139,3413,0.0,0.0,0.0,0.0,1.0
140,3436,0.0,0.2157721796276013,0.7097480832420592,0.07447973713033954,0.0
141,3438,0.0,0.045454545454545456,0.6818181818181818,0.22727272727272727,0.045454545454545456
142,3440,0.0,0.0,0.2857142857142857,0.6607142857142857,0.05357142857142857
143,3442,0.0,0.0,0.0696442089326268,0.7657077971233913,0.16464799394398183
144,3466,0.0,0.004987531172069825,0.19201995012468828,0.7880299251870324,0.014962593516209476
145,3668,0.0,0.0,0.06134969325153374,0.8331288343558282,0.10552147239263804
146,3671,0.0,0.0017761989342806395,0.02930728241563055,0.5076968620485495,0.46121965660153935
147,3679,0.0,0.0027198549410698096,0.15231187669990934,0.843155031731641,0.001813236627379873
148,3700,0.0,0.0,0.0011527377521613833,0.26628242074927955,0.732564841498559
149,3701,0.0,0.0015822784810126582,0.00949367088607595,0.4778481012658228,0.5110759493670886
150,3705,0.0,0.03613445378151261,0.19117647058823528,0.4785714285714286,0.29411764705882354
151,3849,0.0,0.0002078693392724573,0.019302152932442463,0.4123979213066073,0.5680920564216778
152,3852,0.0,8.746228189093453e-05,0.0036296846984737834,0.3141207854112914,0.6821620676083439
153,3961,0.0,0.009172526531565427,0.28835724850151795,0.6726562702716729,0.02981395469524378
154,4005,0.0,0.0,0.7894736842105263,0.21052631578947367,0.0
155,4011,0.0,0.15654562099481234,0.7485505035093073,0.09490387549588038,0.0
156,4200,0.0,0.0013632297184078613,0.04848695701566294,0.5290751338379177,0.4210746794280115
157,4202,0.0,0.005826082925095427,0.04217342255327698,0.17404070531147137,0.7779597892101562
158,4227,0.0,0.0,0.0,0.0,0.0
159,4241,0.0,0.746938775510204,0.2530612244897959,0.0,0.0
160,4470,0.08317300577179222,0.07107444132011248,0.06371170637857038,0.2166642000887968,0.5653766464407282
161,4476,0.007559132906318577,0.0428323872608164,0.07418234231899784,0.4946191282096961,0.3808070093041711
162,4477,0.10153381171703171,0.1786046019164224,0.1782869628410409,0.4596718692097044,0.08190275431580062
163,4478,0.45053878936973774,0.402478546596907,0.09869835880022637,0.0474827622050518,0.0008015430280771052
164,4480,0.8428246013667426,0.09111617312072894,0.02050113895216401,0.04328018223234624,0.002277904328018223
165,4646,0.2587742273441592,0.21346254583551597,0.10555264536406496,0.1320062860136197,0.29020429544264015
166,4649,0.23612033212909234,0.2193155657489718,0.2008294605057812,0.34373464161615463,0.0
167,4652,0.5645097167980169,0.28292135356984166,0.09665349266855312,0.05591543696358832,0.0
168,4721,0.0,0.41304347826086957,0.5869565217391305,0.0,0.0
169,4727,0.0,0.5944584382871536,0.3060453400503778,0.05289672544080604,0.04659949622166247
170,5002,0.25222649807586583,0.505497526113249,0.2422759758108851,0.0,0.0
171,5004,0.09885714285714285,0.21257142857142858,0.25485714285714284,0.2822857142857143,0.15142857142857144
172,5022,0.7143325680551,0.17530337815677272,0.08183010823220728,0.02705805182026894,0.0014758937356510332
173,5024,0.11764705882352941,0.14705882352941177,0.29411764705882354,0.4117647058823529,0.029411764705882353
174,5407,0.9605960264900663,0.030794701986754967,0.008609271523178808,0.0,0.0
175,6673,0.6794737082552881,0.2301612682169126,0.09036502352779935,0.0,0.0
176,6674,0.7380952380952381,0.23214285714285715,0.02976190476190476,0.0,0.0
177,6711,1.0,0.0,0.0,0.0,0.0
178,6717,1.0,0.0,0.0,0.0,0.0
179,6722,1.0,0.0,0.0,0.0,0.0
180,6743,1.0,0.0,0.0,0.0,0.0
181,6746,1.0,0.0,0.0,0.0,0.0
182,6937,0.7067307692307693,0.22596153846153846,0.04326923076923077,0.02403846153846154,0.0
183,6949,0.0,0.8682634730538922,0.1317365269461078,0.0,0.0
184,7205,0.0,0.0,0.0,1.0,0.0
185,7217,0.0,0.29411764705882354,0.7058823529411765,0.0,0.0
186,7236,0.0,0.9310344827586207,0.06896551724137931,0.0,0.0
187,7289,0.0,0.0,0.3954802259887006,0.6045197740112994,0.0
188,7327,0.0,0.8860103626943006,0.07253886010362694,0.04145077720207254,0.0
189,7422,0.5,0.5,0.0,0.0,0.0
190,7423,0.4362391930835735,0.3123198847262248,0.1786743515850144,0.07276657060518732,0.0
191,7434,0.4371880641393225,0.28204311351810557,0.15875544228522884,0.10289901242433896,0.019114367633004142
192,7844,0.009523809523809525,0.03181357649442756,0.05126646403242148,0.08328267477203648,0.8241134751773049
193,7877,0.0,0.47775947281713343,0.5222405271828665,0.0,0.0
194,7906,0.9455460797799174,0.05250618982118294,0.0015845942228335625,0.0003631361760660248,0.0
195,7941,0.34105161601543654,0.3844669561022672,0.21562952243125905,0.05885190545103714,0.0
196,8033,0.0,0.019295989652657147,0.522909287792993,0.4577947225543499,0.0
197,8035,0.0,0.010026540843409024,0.09407254497198467,0.8959009141846063,0.0
198,8043,0.0,0.3017069184674051,0.6160341383693481,0.08225894316324678,0.0
199,8072,0.0,0.5266903914590747,0.4068801897983393,0.05575326215895611,0.010676156583629894
200,8074,0.0,0.10454668094743641,0.2735039939824543,0.4406135280314613,0.18133579703864802
