,WDPAID,soil_c_tot,soil_c_avg,tot_c_tot,tot_c_avg,tot_co2_tot,tot_co2_avg
969,15783,205021.3308567921,293.6413923367512,298906.91181537404,428.1085739341608,1096988.3664107237,1571.1583917970859
970,9719,37029.81177746888,352.6613190730838,47282.014801964324,450.30035650623887,173524.99421722587,1652.6022727272727
971,20057,2300.6088376006405,323.8,3160.6085725271046,444.84098958333334,11599.433398756799,1632.5663541666668
972,4200,2917443.8854440087,220.22499486620262,4401844.802631181,332.27820579092344,16154770.434018962,1219.4609866804512
973,67730,660190.2815991169,222.5517850933117,741139.2460428763,249.83358252071983,2719981.0324251982,916.8891869276689
974,2571,8493424.524658257,233.48110587803535,10285240.006631194,282.6052862178115,37746830.82519243,1037.1613597544192
975,68136,2917443.8854440087,220.22499486620262,4401844.802631181,332.27820579092344,16154770.434018962,1219.4609866804512
976,15781,298147.16360430734,353.85479328602,363463.49161852576,431.37529570800945,1333911.0135347836,1583.147347076715
977,555542338,4934.614886957729,203.3309090909091,5870.364721083628,241.8884943181818,21544.238540232676,887.7308522727272
978,67724,467208.59291132505,250.36046350584,541641.2318977977,290.2509489260653,1987823.321301267,1065.2209558653801
979,555576159,255159.6307949322,269.7703109327984,261234.81536891285,276.1932616029908,958731.7721229295,1013.6291602078965
980,555636622,5220.8214733343775,290.1463414634146,5365.132325254563,298.16638719512196,19690.035557679046,1094.270731707317
981,555576164,220419.31732127618,229.04002872015795,230537.26022497864,239.55330898851193,846071.7443268916,879.1606982588404
982,555576160,5635.584305687053,308.1512195121951,5718.355063981653,312.67709603658534,20986.362994281626,1147.5248475609756
983,19484,2278572.606911133,264.7120812569561,2369341.9014233723,275.2544067660654,8695484.771391587,1010.183679173393
984,351796,8600475.513044959,375.4493022793039,9594377.335047869,418.83751357715556,35211364.81589829,1537.1339971975092
985,555636612,2420.2801906271775,236.08256880733944,2652.266181102766,258.7112779529817,9733.816873524811,949.4704701834862
986,351864,2563387.2024745652,273.41118084520343,2641112.129184319,281.700900586291,9692881.508664671,1033.8423605099551
987,351812,1427.3268254120655,318.625,1473.5099139089516,328.9344889322917,5407.781353400673,1207.1896158854167
988,555576184,118589.65893388796,302.67583021772595,122170.28825780528,311.81432812843633,448364.9572270226,1144.35847811744
989,67715,162172.21718458115,252.68660444327594,167485.33254655954,260.9650979361115,614671.1702313258,957.7418824766662
990,555599934,34763.5066595285,261.92934782608694,36575.74028617657,275.5837296195652,134232.96678495183,1011.3923233695652
991,39855,285270.1418046417,199.5783442612905,306861.2856714654,214.6836970373874,1126180.917621443,787.8891380446106
992,555636643,616882.5227473202,312.60777687877777,646172.8333250668,327.4510970444053,2371454.2973535093,1201.7456570367904
993,351797,6457830.443117316,383.3930347417205,7288610.378517756,432.7153745644599,26749200.0845526,1588.0656213704995
994,352012,348746.82021263114,303.3002085816448,357528.5419168819,310.9372951430274,1312129.7474710613,1141.1398241954707
995,351782,5095976.075429351,321.6505595818272,5969232.888391532,376.7692556692503,21907084.69622195,1382.7431318598976
996,555600202,1043.1048955467718,229.32,1092.339270226983,240.14384765625,4008.8851037911377,881.32796875
997,57,5982558.065677892,241.173060984413,7429984.263507508,299.52260481039525,27268042.241902202,1099.2478941958436
998,478502,100567.33738808063,239.82782141380736,110633.46920316355,263.83314386109964,406024.8313498185,968.2676725919802
999,10821,1065810.577405891,274.68658530655904,1148132.9155986083,295.9032430592697,4213647.799749055,1085.9647979773424
1000,351781,3176175.4551646784,305.33267599718806,3860343.0099163377,371.1035030538742,14167458.845064662,1361.9496590068748
1001,555576233,166202.06661522613,281.83668836082944,171613.94794759934,291.01388678674135,629823.1884252767,1068.0210382927198
1002,313631,420616.0997652813,311.66599485718257,454847.1630790667,337.02838974216417,1669289.0882187232,1236.8941900062548
1003,352212,95316.90182180461,361.3786897048236,112469.64083047466,426.4105471562275,412763.5809161179,1564.92656587473
1004,555636642,1391733.6402543911,331.7171771569617,1441243.7602894178,343.5179625266465,5289364.598205505,1260.7109615168854
1005,351798,12103182.238992121,391.06727992955047,13435045.87534342,434.10120064926497,49306618.356640086,1593.1512732159788
1006,352193,48076.52211567966,213.69039595619208,54108.66592560027,240.50205349620893,198578.80354092675,882.6425863521483
1007,351791,7530.641691259436,236.3284023668639,8425.50285452305,264.411150147929,30921.595488068284,970.3888683431952
1008,555636641,325.39421156934225,149.2608695652174,354.15892390002216,162.4554602581522,1299.7632392729254,596.211574388587
1009,10822,117052.25974994768,226.41925465838509,121446.61004873454,234.91974501471068,445709.05840327265,862.1554429552141
1010,351822,199952.48256794835,273.68958793708566,271147.6683076703,371.1395749382556,995111.9431624184,1362.0824125828676
1011,48,44010.83628026322,267.42697881828315,47353.53969384834,287.73836399108137,173787.49043347038,1055.9997909698998
1012,555576319,69873.19085307221,323.1371291098637,75081.79969316059,347.22514033680835,275550.20458406804,1274.316259021652
1013,555576323,355514.2257259635,281.6767519308439,363847.5213751979,288.27906894352725,1335320.402802859,1057.9841281088359
1014,555576334,42177.96540592631,287.33801991798475,43955.00805739504,299.44421865846516,161314.87950939708,1098.960310486233
1015,115433,1475090.524038032,244.0260347229504,1572842.3197377773,260.1979118294711,5772331.31326345,954.9263747621973
1016,351868,1057.9525128566645,237.75,1075.249492531268,241.6370849609375,3946.1656444999526,886.80810546875
1017,351719,177902.95800170986,262.979721974238,185089.04977220987,273.60250605790077,679276.8119609889,1004.1211580155592
1018,115686,83999162.49253803,306.56688456903356,93254318.72726026,340.3452929000049,342243349.6015471,1249.066804527509
1019,351783,4699030.373735346,422.58690490425516,5406827.014843713,486.23966109222596,19843055.1333752,1784.4994789976256
1020,351863,5555.391968746881,245.9516129032258,5754.913088869799,254.7849357358871,21120.53102540909,935.0607358870968
1021,555576373,186036.55110217392,283.78462549277265,191829.95521392464,292.62203515111696,704015.9353708988,1073.9228482260185
1022,351774,20740.176970899458,219.50903614457832,21462.641754967604,227.15541854919678,78767.89514956684,833.6604543172691
1023,555600245,2239128.961211733,289.88875227462745,2960644.589789027,383.29980819357695,10865565.642073516,1406.7103723011853
1024,478547,156.32487037115888,184.0,163.59871272304957,192.56155056423611,600.4072791433714,706.7009548611111
1025,555576383,15630.137007838262,303.3390119250426,16032.88984856581,311.15534497444634,58840.70569241486,1141.9401618398638
1026,555576387,53.19086346787296,102.83333333333333,54.122507793837414,104.63724263509114,198.6296003710176,384.01868693033856
1027,351778,14785933.600176053,262.5909733943268,16251274.22253099,288.6151231981439,59642176.3721416,1059.217750379804
1028,555600255,2894328.4768118793,361.5274802187504,3305146.849618793,412.84259226306983,12129888.935009127,1515.1323534645362
1029,351727,41424.84904017518,255.37648970747563,44510.69977361705,274.4002065276273,163354.26806980945,1007.0488387053088
1030,555576238,66.47788803477248,186.25,66.80102616753648,187.15533447265625,245.15976536768144,686.8600463867188
1031,555636637,2097.912477860751,256.35555555555555,2212.168139710699,270.31710069444443,8118.657102818639,992.0637152777778
1032,555599929,1277046.702253864,265.602640200424,1295149.1200355883,269.36748410098284,4753197.268501619,988.578627866641
1033,351840,1238042.6776045726,275.8150900592572,1305189.3399604505,290.77413803219054,4790044.87130893,1067.141063501066
1034,351744,814422.2509031477,302.0212107669566,824890.7064838058,305.9032967788511,3027348.8914004946,1122.6650623947196
1035,555636545,45.405714448547116,247.0,48.07190781929143,261.503662109375,176.42390352005486,959.718505859375
1036,351870,45119.80907886725,286.7956674473068,46550.934930615505,295.8923448477752,170841.93126975105,1085.924912177986
1037,478482,281300.31763066014,218.4048247543628,297830.9068088351,231.2391592826569,1093039.427596118,848.6477466454025
1038,7906,5550975.583894013,324.63903133759754,5701230.436604157,333.4269250705813,20923515.685753107,1223.6767501899783
1039,555576430,11906.900099662174,284.4925373134328,12477.748048514643,298.1318296908316,45793.33520298396,1094.1437899786781
1040,555576437,138793.83705418714,282.7363652835659,150871.38307368898,307.3398260554448,553697.9754192231,1127.9372168871173
1041,555576435,117267.63826478807,303.6351663585952,119854.85876856533,310.3340457486137,439867.33110625844,1138.9259473197783
1042,555600108,39838.99813859881,359.34650967199326,40298.548661233086,363.49164213624897,147895.67373146905,1334.0144028595457
